file_name,keywords,sound_id,sound_link,start_end_samples,manufacturer,license
coast wave kids far 160710_0914.wav,background-sound;sand-beach;shore;ocean;kids;North-sea;white-noise;Vlissingen;atmo;rumble;water;field-recording;Netherlands;surf;July;ambience;Dishoek;daytime;Holland;soundscape;close;ambient;sea;ship-engine;Dutch;splashing;people;general-noise;atmosphere;summer,351898,https://freesound.org/people/klankbeeld/sounds/351898,"[1907200, 3054338]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
EXT Suburban Park.wav,children;ambience;london;atmos;atmosphere;park;suburban;siren;city,164797,https://freesound.org/people/Adam_N/sounds/164797,"[3390976, 4675157]",Adam_N,http://creativecommons.org/publicdomain/zero/1.0/
thunderstorm_2.wav,thunder-storm;storm;rainstorm;weather;lightning;rain;thunderstorm;thunder;nature;field-recording,360340,https://freesound.org/people/ivolipa/sounds/360340,,ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
Viento_Helado.wav,Wind;Weather;Cold,237324,https://freesound.org/people/nmarciniegasm/sounds/237324,,nmarciniegasm,http://creativecommons.org/publicdomain/zero/1.0/
Woodchipper Start (heavy machine) 02.wav,start;run;chipper;wood;running;woodchipper;machine;up;turn;off;engine;heavy,319152,https://freesound.org/people/cmorris035/sounds/319152,,cmorris035,http://creativecommons.org/publicdomain/zero/1.0/
WinterWoodsWalkJan14th2016.wav,birds;gravel;ambience;forest;steps;sound-walk;solitude;hike;nature;field-recording;peace;walking,333136,https://freesound.org/people/kvgarlic/sounds/333136,"[5224448, 6274197]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
d0_drips_03.wav,drips;drip;dripping-water;Water,176751,https://freesound.org/people/dav0r/sounds/176751,"[10240, 877575]",dav0r,http://creativecommons.org/publicdomain/zero/1.0/
city park Oct Moerputten NL 151017_0821.wav,background-sound;Moerputten;Den-Bosch;swamp;town-park;atmospheric;public-park;white-noise;fall;traffic;nature;relaxing;field-recording;October;urban;birdsong;bird;ambience;calm;lake;Holland;soundscape;ambient;city-park;autumn;general-noise;atmosphere,325890,https://freesound.org/people/klankbeeld/sounds/325890,"[2451968, 3382733]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
20150425_fountainhead.wav,washbowl;basin;spurt;pond;splash;water;liquid;stream;field-recording,272147,https://freesound.org/people/dobroide/sounds/272147,"[4346880, 5058001]",dobroide,http://creativecommons.org/licenses/by/3.0/
Tiny Dog Barking in Park.wav,guard-dog;dogs;angry;bark;small;pets;warning;guard;dog;park;attention;animal;pet;nature;high-pitched;barking,213855,https://freesound.org/people/qubodup/sounds/213855,"[593920, 1604004]",qubodup,http://creativecommons.org/licenses/by/3.0/
"Driving in rainstorm, interior.wav",road;handbrake;ignition;yaris;drive;toyota;car;seat-belt;windshield-wipers;rain;keys;engine;interior;vehicle;storm;start;car-door;thunder;driving;acceleration;parking;motor;car-seat,335483,https://freesound.org/people/AugustSandberg/sounds/335483,"[202752, 1236385]",AugustSandberg,http://creativecommons.org/publicdomain/zero/1.0/
STE-031 italian road.wav,geotagged;city;drive;field-recording;italy;road;rome;scooter;car;street,28447,https://freesound.org/people/Corsica_S/sounds/28447,"[4096, 1266836]",Corsica_S,http://creativecommons.org/licenses/by/3.0/
Subway_departure_from_station.wav,metro;people;public;subway;transportation;traveling,77366,https://freesound.org/people/cornodrig/sounds/77366,"[7680, 821650]",cornodrig,http://creativecommons.org/licenses/by/3.0/
Jet Engine 1.wav,airplane;mechanical;motor;start;machine;compressor;jet;turbo;engine,346034,https://freesound.org/people/InSintesi/sounds/346034,"[237056, 1481139]",InSintesi,http://creativecommons.org/licenses/by/3.0/
080809_03_Ri_pokretneStepeniceKlompeVentilacija.wav,mall;shoes;shoping;steps;ventilation;wood,59061,https://freesound.org/people/dkustic/sounds/59061,"[2357248, 3024525]",dkustic,http://creativecommons.org/licenses/by/3.0/
Fountain_3.wav,bird;humming;Skyko;fountain;water;drip;flow;bubbling;garden,169253,https://freesound.org/people/skyko/sounds/169253,"[989184, 1666674]",skyko,http://creativecommons.org/publicdomain/zero/1.0/
birds and plane.wav,jay;bird;plane,182436,https://freesound.org/people/pencil280/sounds/182436,"[837120, 2041150]",pencil280,http://creativecommons.org/licenses/by-nc/3.0/
Metal Steps.wav,footsteps;foot;steps;step;feet;walk;running;metal;footstep;walking,208101,https://freesound.org/people/Phil25/sounds/208101,,Phil25,http://creativecommons.org/publicdomain/zero/1.0/
Thunder Rain Cars Driving By.wav,cars;rain;drive;by;thunder,238775,https://freesound.org/people/Gunslap101/sounds/238775,"[430080, 1565269]",Gunslap101,http://creativecommons.org/publicdomain/zero/1.0/
"09-07-16_1757_Afurada, next to the water in the habour.wav",waves;atmosphere;echo;gurgle;gurgling;quay;ripple;rippling;water;portugal;afurada;ambience;ambient;harbour;digitopia;porto;field-recording;florian;gaia,76576,https://freesound.org/people/digitopia/sounds/76576,"[3737600, 5005238]",digitopia,http://creativecommons.org/licenses/sampling+/1.0/
weather_wind_strong_trees.wav,force;gale;gales;gust;gusts;storm;weather;wind;windy,110394,https://freesound.org/people/soundscalpel.com/sounds/110394,,soundscalpel.com,http://creativecommons.org/licenses/by/3.0/
train-arrival.wav,subway;train;station;Paris,223045,https://freesound.org/people/Tritus/sounds/223045,,Tritus,http://creativecommons.org/licenses/by/3.0/
1_pebbles.wav,steps;city-park;Parque-da-Cidade;ulp-cam;Oporto;walking;Porto;pebbles,137748,https://freesound.org/people/helupema/sounds/137748,,helupema,http://creativecommons.org/publicdomain/zero/1.0/
Car drive by 09.wav,by;drive;outdoors;car,336782,https://freesound.org/people/luminadii/sounds/336782,"[1320960, 2206495]",luminadii,http://creativecommons.org/licenses/by/3.0/
Cley_beach_footsteps_160124_0099S12.wav,waves;field-recording;beach;shore;footsteps,333924,https://freesound.org/people/norfolksoundman9/sounds/333924,,norfolksoundman9,http://creativecommons.org/publicdomain/zero/1.0/
walking_on_snow_and_light_wind.wav,light;snow;walking;weather;winds,89613,https://freesound.org/people/r_rocks/sounds/89613,,r_rocks,http://creativecommons.org/licenses/by/3.0/
water fountian drip sm with crowd.wav,crowd;fountian,33870,https://freesound.org/people/jsensation/sounds/33870,,jsensation,http://creativecommons.org/licenses/sampling+/1.0/
Footsteps Undergrowth 01.wav,Footsteps;Forest;Wood;Running;Leaves;Field-Recording;Undergrowth;Walking,264470,https://freesound.org/people/aglinder/sounds/264470,,aglinder,http://creativecommons.org/publicdomain/zero/1.0/
Montreal parc sounds december 01 24 bit.wav,afternoon;canada;laughter;montreal;park;playground;quebec;snow,49776,https://freesound.org/people/BoilingSand/sounds/49776,"[1033728, 2338179]",BoilingSand,http://creativecommons.org/licenses/by/3.0/
20061224.stork.nest.02.wav,birds;car;clapping;field-recording;nature;south-spain;stork;winter,27815,https://freesound.org/people/dobroide/sounds/27815,"[285696, 1147490]",dobroide,http://creativecommons.org/licenses/by/3.0/
Japan_Matsudo_Stepping_on_Small_Manhole_Cover.wav,heavy-metal;sidewalk;Japan;iron;Japanese;metal;steel;heavy-steel;street-lid;rattling;manhole;clang;wiggly;storm-drain;Tokyo;field-recording;metal-lid;Matsudo;percussive;metallic;lid;hit;curb;street;Chiba;stormdrain;cover;stepped-on,365411,https://freesound.org/people/RutgerMuller/sounds/365411,"[23552, 1150351]",RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/
RiverBargeJune22012.wav,birds;river;blackbird;red-wing;barge;nature-ambience;splash;water;field-recording;transportation;sound-scape;Mississippi;summer,157369,https://freesound.org/people/kvgarlic/sounds/157369,"[4401664, 5590611]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
cafe boursault.wav,ambient;cafe;crowd;effects;french;location;paris;sound,15899,https://freesound.org/people/milo/sounds/15899,"[734208, 1519599]",milo,http://creativecommons.org/licenses/by/3.0/
Van.wav,Field-recording;Street;Barceloneta;Van;BarcelonetaSonora,186341,https://freesound.org/people/barcelonetasonora/sounds/186341,,barcelonetasonora,http://creativecommons.org/licenses/by/3.0/
old tractor passing Hatz.wav,transport;agricultural;machinery;field;recording;countryside;farm,344984,https://freesound.org/people/Bluesy1905/sounds/344984,,Bluesy1905,http://creativecommons.org/licenses/by/3.0/
mijo + folk och skotrar 1.wav,ambience;people;scooters,94376,https://freesound.org/people/Ryding/sounds/94376/,"[1027072, 1866054]",Ryding,http://creativecommons.org/publicdomain/zero/1.0/
Bic pen handling noises.wav,bic;noise;pen;ball-pen,325129,https://freesound.org/people/MoKoLoKo/sounds/325129,,MoKoLoKo,http://creativecommons.org/licenses/by/3.0/
5am_voegel_abudhabi_park.wav,birdsong;bird;sunrise;morning;park;nature;song;field-recording;dialogue;city,331511,https://freesound.org/people/nikitralala/sounds/331511,"[6837760, 7559500]",nikitralala,http://creativecommons.org/publicdomain/zero/1.0/
Birdsong2.wav,bird;birdsong;jet;song;traffic;blackbird,32076,https://freesound.org/people/gadzooks/sounds/32076,"[512, 1280417]",gadzooks,http://creativecommons.org/licenses/by/3.0/
DC Metro - Interior 1.wav,interior;subway;train;ambience;DC;washington;amb;Metro;field-recording;city,219233,https://freesound.org/people/crashoverride61088/sounds/219233,"[1906176, 3177255]",crashoverride61088,http://creativecommons.org/publicdomain/zero/1.0/
school corridor (1).wav,door;french;indoor;talk;whisper;whistle;wind,78532,https://freesound.org/people/Listentoearth/sounds/78532,"[4773888, 5465279]",Listentoearth,http://creativecommons.org/licenses/sampling+/1.0/
Very low rumble.wav,ambient;long;low-rumble,94146,https://freesound.org/people/Nosebleed Cinema/sounds/94146,"[2642944, 3596907]",Nosebleed Cinema,http://creativecommons.org/licenses/by/3.0/
Glass Chandelier Rattle.wav,shaking;shake;rumbling;glass;rattling;rattle,345745,https://freesound.org/people/PhilllChabbb/sounds/345745,,PhilllChabbb,http://creativecommons.org/publicdomain/zero/1.0/
Kingdoms of the Night (The Swamp).wav,night;swamp;zoo;kingdoms;nature;kingdoms-of-the-night;field-recording;wildlife,137961,https://freesound.org/people/ecfike/sounds/137961,"[930816, 2219820]",ecfike,http://creativecommons.org/publicdomain/zero/1.0/
fuente.patio.wav,sevilla;city;field-recording;fountain;water,13775,https://freesound.org/people/dobroide/sounds/13775,"[1062400, 2218309]",dobroide,http://creativecommons.org/licenses/by/3.0/
Sink_Running.wav,bathroom;faucet;running;sink;water,84939,https://freesound.org/people/amszala/sounds/84939,,amszala,http://creativecommons.org/licenses/sampling+/1.0/
Parque.wav,field-recording;birds;park,335187,https://freesound.org/people/jorgepotter/sounds/335187,"[3109376, 4210935]",jorgepotter,http://creativecommons.org/publicdomain/zero/1.0/
Rain - 1.wav,Rain;storm;asmr;ambience,198856,https://freesound.org/people/bone666138/sounds/198856,"[2063872, 3168195]",bone666138,http://creativecommons.org/licenses/by/3.0/
Int-condo-dryerexhaustport.wav,port;ambiance;dryer;hum,294452,https://freesound.org/people/n_audioman/sounds/294452,"[0, 1118256]",n_audioman,http://creativecommons.org/licenses/by/3.0/
WinterWren1.wav,wild;nature;north-america;bird;song;call;bird-song;birds,33376,https://freesound.org/people/Coppersmith Barbet/sounds/33376,"[882176, 2009784]",Coppersmith Barbet,http://creativecommons.org/licenses/by/3.0/
Sirens_in_The_Distance.wav,ER;Road;Alarm;Ambulance;Traffic;Alert;Rush;Firefighters;Fire;Doctor;Emergency;Siren;Distance;Sirens,337099,https://freesound.org/people/ivolipa/sounds/337099,"[792576, 1589825]",ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
blood_pressure.wav,air;beep;machine;medical;pressure;blood,31184,https://freesound.org/people/UncleSigmund/sounds/31184,"[1830912, 2522332]",UncleSigmund,http://creativecommons.org/publicdomain/zero/1.0/
Filling a Sink.wav,running-water;sink;bathroom;faucet;water,223048,https://freesound.org/people/ProductionNow/sounds/223048,,ProductionNow,http://creativecommons.org/publicdomain/zero/1.0/
Ambience subway escalator.wav,field-recording;machines;ambience;subway;metal;random;escalator,369242,https://freesound.org/people/laspaziale/sounds/369242,"[2012160, 2756798]",laspaziale,http://creativecommons.org/licenses/by/3.0/
japanese train platform.wav,tokyo;train;japan,136417,https://freesound.org/people/cobwebjoe/sounds/136417,"[0, 1275285]",cobwebjoe,http://creativecommons.org/publicdomain/zero/1.0/
Haridwar Street 2.wav,police;siren;traffic;horns;truck;India;auto-rickshaw;field-recording;engine,248230,https://freesound.org/people/CouleurCasquette/sounds/248230,"[311296, 1561785]",CouleurCasquette,http://creativecommons.org/licenses/by/3.0/
Krankenwagen _ German Ambulances Passing by...wav,Ambulance;Krankenwagen;City,200274,https://freesound.org/people/jusufa/sounds/200274,"[1511936, 2236551]",jusufa,http://creativecommons.org/publicdomain/zero/1.0/
PauseConference_youngerPeople.wav,people;crowd;chatter;talking,244602,https://freesound.org/people/Uli_potsdam/sounds/244602,"[0, 1265847]",Uli_potsdam,http://creativecommons.org/licenses/by/3.0/
Table tennis and children&#39;s area.wav,Market-square;Children;Barceloneta;BarcelonetaSonora;People;Table-tennis,186334,https://freesound.org/people/barcelonetasonora/sounds/186334,"[2862592, 4104858]",barcelonetasonora,http://creativecommons.org/licenses/by/3.0/
FeurigerElias_Korntal_20090906_Vorbeifahrt.wav,historic;locomotive;railroad;steam;train,79546,https://freesound.org/people/kopper@/sounds/79546,"[1587200, 2614638]",kopper@,http://creativecommons.org/licenses/by-nc/3.0/
Town Sounds Birds Car 2.wav,daybreak;morning;car;cars;nature;passing;singing;town;bird;village;birds,51172,https://freesound.org/people/RutgerMuller/sounds/51172,"[3368448, 4065943]",RutgerMuller,http://creativecommons.org/publicdomain/zero/1.0/
Valladolid station2_kort.wav,station;valladolid;stopping;train,28138,https://freesound.org/people/HerbertBoland/sounds/28138,,HerbertBoland,http://creativecommons.org/licenses/by/3.0/
wolombi-road.wav,car-passing;rain;birds;field-recording,258212,https://freesound.org/people/john2095/sounds/258212,"[3809280, 4863855]",john2095,http://creativecommons.org/publicdomain/zero/1.0/
recycling center 2.wav,field-recording;jumbled;loud;noisy;industrial,95027,https://freesound.org/people/cognito perceptu/sounds/95027,,cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
FallWindThroughFieldWeedsInsectsOct3rd2014.wav,fall;October;autumn;leaves;insects;nature;field-recording;sound-scape,251481,https://freesound.org/people/kvgarlic/sounds/251481,"[2601984, 3277880]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
Stream-tight in on little fall.wav,trickle;splash;water;brook;nature;stream;field-recording;water-fall,167365,https://freesound.org/people/forrisday/sounds/167365,"[1968128, 3163263]",forrisday,http://creativecommons.org/licenses/by/3.0/
Traffic_Near_Construction_Site.wav,Hammering;Road;Public;Tools;Cracking;Construction;Traffic;Street;Site;Drive;Cars;Noise;Workplace;City,337095,https://freesound.org/people/ivolipa/sounds/337095,"[1024, 1179956]",ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
20090102.street.noise.wav,voices;traffic;ambulance;footsteps;seville;siren;city;field-recording,65929,https://freesound.org/people/dobroide/sounds/65929,,dobroide,http://creativecommons.org/licenses/by/3.0/
"Atmos beach regular waves hit shore, birds mono.wav",waves;field-recording;beach;seaside,164279,https://freesound.org/people/abcopen/sounds/164279,"[728064, 1667045]",abcopen,http://creativecommons.org/licenses/by-nc/3.0/
Hunebed D36 Valthe.wav,silent;wind;bird;machinery;megalith;tree;leaves;farm;nature;rustling;field-recording;dolmen,243883,https://freesound.org/people/uair01/sounds/243883,"[2009088, 3106475]",uair01,http://creativecommons.org/licenses/by/3.0/
Walking on Snow 001.wav,field-recording;snow;walking,174644,https://freesound.org/people/yottasounds/sounds/174644,"[423424, 1174753]",yottasounds,http://creativecommons.org/licenses/by/3.0/
horns blare.wav,nyc;ambience;cab;traffic;street;horns;cars;car;people;field-recording;noise;city,353180,https://freesound.org/people/allanh15/sounds/353180,"[0, 1057712]",allanh15,http://creativecommons.org/publicdomain/zero/1.0/
Living Minute - Traffic on the Loop.wav,flickr;car;environment;exterior;field-recording;industrial;machine;surrounding;background;traffic,23242,https://freesound.org/people/Incarnadine/sounds/23242,"[498688, 1369385]",Incarnadine,http://creativecommons.org/licenses/sampling+/1.0/
Clara_Hose_cleaning_floor .wav,floor;cleaning;hose;water,353641,https://freesound.org/people/soundatADM/sounds/353641,"[1707520, 2803892]",soundatADM,http://creativecommons.org/publicdomain/zero/1.0/
airport_road.wav,airplane;cars;field-recording;jet;noisy;pass;plane;r-09;road;sky;transport;travel;truck,52060,https://freesound.org/people/Heigh-hoo/sounds/52060,"[387072, 1598080]",Heigh-hoo,http://creativecommons.org/publicdomain/zero/1.0/
Cityscape 03 100208.wav,bridge;city;cityscape;erasmusbrug;field-recording;netherlands;rotterdam;street;winter,89960,https://freesound.org/people/LG/sounds/89960,"[783360, 2094155]",LG,http://creativecommons.org/licenses/by/3.0/
Morning Birds 001.wav,nature;field-recording;birds,238711,https://freesound.org/people/DELandes/sounds/238711,"[55808, 1363066]",DELandes,http://creativecommons.org/licenses/by/3.0/
Dixon_Nat.wav,walk;Macau;Sound,370172,https://freesound.org/people/natwongg/sounds/370172,"[327168, 1385048]",natwongg,http://creativecommons.org/licenses/by-nc/3.0/
rim of woods farmland people far NL 01 151003_0804 ST.wav,background-sound;afternoon;bird-song;farmland;white-noise;2pm;fall;placid;acorns;field-recording;calm;windless;birds;children;village;woods;autumn;hamlet;forest;people;estate;general-noise,326068,https://freesound.org/people/klankbeeld/sounds/326068,"[174592, 870015]",klankbeeld,http://creativecommons.org/licenses/by/3.0/
valley of the Selke.wav,field-recording;river;spring;harz;harzmountains;selke,118788,https://freesound.org/people/inchadney/sounds/118788,"[2251264, 3218067]",inchadney,http://creativecommons.org/licenses/by/3.0/
Beach and Birds.wav,birds;beach;river;outdoors;ocean;scotland;nature;summer,156128,https://freesound.org/people/dcb356/sounds/156128,,dcb356,http://creativecommons.org/publicdomain/zero/1.0/
Waterfall close.wav,Waterfall;splash;water,344380,https://freesound.org/people/orion1001/sounds/344380,"[576512, 1441987]",orion1001,http://creativecommons.org/publicdomain/zero/1.0/
sim police siren.wav,ambulance;car;emergency;firetruck;noise;police;pulse;samples;simulated;sirens;sound;vehicle;wave,58375,https://freesound.org/people/THE_bizniss/sounds/58375,"[312832, 1489159]",THE_bizniss,http://creativecommons.org/licenses/by/3.0/
Bicycle_Bell.wav,Bell;Bicycle;Cycle;Ring,330956,https://freesound.org/people/nikiforov5000/sounds/330956,,nikiforov5000,http://creativecommons.org/publicdomain/zero/1.0/
bicycle-pedal-streetlife-femalefootsteps-ST.wav,bycicle;city;footsteps;pedal;street;transport,87065,https://freesound.org/people/ruido_maximo/sounds/87065,"[969216, 1847159]",ruido_maximo,http://creativecommons.org/licenses/by/3.0/
mallarenga_emplomellada_ed.wav,birdsong;el-prat;nature;field-recording;Deltasona;Crested-tit,231922,https://freesound.org/people/insdali/sounds/231922,,insdali,http://creativecommons.org/licenses/by/3.0/
rain_on_window.wav,ambience;drops;rain;rainy;windwow,126466,https://freesound.org/people/pillonoise/sounds/126466,,pillonoise,http://creativecommons.org/publicdomain/zero/1.0/
Tbilisi Sea.wav,tbilisi;sea;field-recording;ambiance,272080,https://freesound.org/people/tokozedg/sounds/272080,"[8580608, 9534626]",tokozedg,http://creativecommons.org/publicdomain/zero/1.0/
pases_0.wav,sonsdebarcelona-ana-mari-valen;barcelona-les-corts;human;people,66723,https://freesound.org/people/sonsdebarcelona/sounds/66723,,sonsdebarcelona,http://creativecommons.org/licenses/by-nc/3.0/
Rain Gutter Drain Rear.wav,drops;storm;Water;Rain;trickle;liquid;moisture;Gutter,223100,https://freesound.org/people/ibirdfilm/sounds/223100,"[531456, 1267143]",ibirdfilm,http://creativecommons.org/licenses/by/3.0/
Door opening_closing.wav,Open;Closing;Creak;Squeak;Close;slam;Squeaking;Door,359124,https://freesound.org/people/BoxerDave92/sounds/359124,,BoxerDave92,http://creativecommons.org/publicdomain/zero/1.0/
Train coming to a stop (recorded between two cars).wav,station;greece;moving;train;stop;halt;door,197118,https://freesound.org/people/avakas/sounds/197118,"[0, 814511]",avakas,http://creativecommons.org/publicdomain/zero/1.0/
water_waterfall_small_001.wav,fall;water;waterfall,110625,https://freesound.org/people/soundscalpel.com/sounds/110625,,soundscalpel.com,http://creativecommons.org/licenses/by/3.0/
waves beach medium5 from balcony or heavy tropical storm.wav,balcony;beach;waves;storm;tropical;medium,362057,https://freesound.org/people/kyles/sounds/362057,"[9259008, 10172020]",kyles,http://creativecommons.org/publicdomain/zero/1.0/
AC Unit.wav,ac;air-conditioner;ambiance;machine;mechanical;outdoors;unit,73524,https://freesound.org/people/zolopher/sounds/73524,"[4764672, 5778511]",zolopher,http://creativecommons.org/publicdomain/zero/1.0/
Movie projector.wav,cinema;film;projector;noise;35mm,215741,https://freesound.org/people/crooner/sounds/215741,"[2123264, 3131902]",crooner,http://creativecommons.org/licenses/by-nc/3.0/
PlaneDroningOverForest.wav,forest;plane;soothing;flying;field-recording;transportation;sound-scape;summer;droning,198768,https://freesound.org/people/kvgarlic/sounds/198768,"[8704, 1012887]",kvgarlic,http://creativecommons.org/publicdomain/zero/1.0/
Cicada summer.wav,birds;ambience;night;forest;crickets;cicada;hot;tree;cicadas;insects;nature;field-recording;summer,243438,https://freesound.org/people/beansqueso31/sounds/243438,"[147968, 1235574]",beansqueso31,http://creativecommons.org/publicdomain/zero/1.0/
FP_Rainstorm.wav,rain,72038,https://freesound.org/people/cmusounddesign/sounds/72038,"[866816, 2080610]",cmusounddesign,http://creativecommons.org/licenses/by/3.0/
"Julian&#39;s Door - open and close, hinge only.wav",squeal;open;close;squeak;swing;creak;hinge;hollow;light;wooden;door,218321,https://freesound.org/people/SpliceSound/sounds/218321/,"[1609216, 2871718]",SpliceSound,http://creativecommons.org/publicdomain/zero/1.0/
Flowing traffic near a traffic light in the inner ring of milan.wav,car;field-recording;milan;traffic,110858,https://freesound.org/people/tagigobaso/sounds/110858,"[1542656, 2832185]",tagigobaso,http://creativecommons.org/licenses/by-nc/3.0/
"Ambience - Merri path, trees and birds, gentle wind take 2.wav",trees;birds;suburban;path;ambience,335709,https://freesound.org/people/dnlburnett/sounds/335709,"[60416, 999440]",dnlburnett,http://creativecommons.org/licenses/by/3.0/
asphalt shredder working.wav,noise;field-recording;street;roadworks,344932,https://freesound.org/people/Bluesy1905/sounds/344932,"[3666432, 4555083]",Bluesy1905,http://creativecommons.org/licenses/by/3.0/
110911_passing_helicopter_in_rain.wav,rotor;motor;helicopter,130473,https://freesound.org/people/reinsamba/sounds/130473,"[89600, 1291423]",reinsamba,http://creativecommons.org/licenses/by/3.0/
BPetroleum_B.wav,Wind;8bars;Cold;123bpm;Pad;Complex;Bright;Chord,325115,https://freesound.org/people/Dolfeus/sounds/325115,"[171008, 1376457]",Dolfeus,http://creativecommons.org/licenses/by/3.0/
Nord_Odal_Nyhus_04_juni_2011_quiet_forest_birds_insects_leaf_rustle_03.wav,birds;filed-recording;forest;insects,121966,https://freesound.org/people/nfsgit/sounds/121966,"[4900864, 5950695]",nfsgit,http://creativecommons.org/publicdomain/zero/1.0/
tiny raindrops under an umbrella.wav,crackle;fire;drops;raindrops;ambient;weather;rain;dripping;umbrella;raining,274765,https://freesound.org/people/launemax/sounds/274765/,"[4881920, 5653759]",launemax,http://creativecommons.org/publicdomain/zero/1.0/
Drip02.wav,drops;water;dripping;drip;drop;liquid,360883,https://freesound.org/people/kokopetiyot/sounds/360883,"[1220608, 2301849]",kokopetiyot,http://creativecommons.org/licenses/by-nc/3.0/
rain and thunder 2.wav,storm;weather;rain;thunderstorm;thunder;nature;field-recording,248233,https://freesound.org/people/CouleurCasquette/sounds/248233,"[2135552, 3251390]",CouleurCasquette,http://creativecommons.org/licenses/by/3.0/
cowbell.wav,bell;cowbell,32324,https://freesound.org/people/UncleSigmund/sounds/32324,,UncleSigmund,http://creativecommons.org/publicdomain/zero/1.0/
metal.wav,metal,48492,https://freesound.org/people/akxucker/sounds/48492,"[97280, 997734]",akxucker,http://creativecommons.org/publicdomain/zero/1.0/
atmo__suburban_railway_inner_voices_hamburg1.wav,ambience;atmo;train;voices;suburban;atmos,329851,https://freesound.org/people/Funkton/sounds/329851,"[2162688, 3057645]",Funkton,http://creativecommons.org/publicdomain/zero/1.0/
Crickets&amp;Quail.wav,Nature;Crickets;Night;Quail;insects,233346,https://freesound.org/people/Ornery/sounds/233346,"[1881088, 3193591]",Ornery,http://creativecommons.org/publicdomain/zero/1.0/
Washing_machine_20130512.wav,washing;laundry;machine,188150,https://freesound.org/people/gurkboll/sounds/188150,"[53248, 1311411]",gurkboll,http://creativecommons.org/publicdomain/zero/1.0/
street steps child car.wav,ambience;car;child;field-recording;france;steps;street;traffic;voices,28809,https://freesound.org/people/ERH/sounds/28809,"[535040, 1516419]",ERH,http://creativecommons.org/licenses/by/3.0/
Int- Mom&amp;Dadcondooropenandclose.wav,close;door;Folly;open;Wooden,294449,https://freesound.org/people/n_audioman/sounds/294449,"[803328, 2072665]",n_audioman,http://creativecommons.org/licenses/by/3.0/
OsFnHhVsDoors.wav,Close;Door;Shut;Open;Wooden,340304,https://freesound.org/people/The_Sean_/sounds/340304,,The_Sean_,http://creativecommons.org/publicdomain/zero/1.0/
lift.wav,ambient;house;lift,14347,https://freesound.org/people/Marec/sounds/14347,,Marec,http://creativecommons.org/licenses/by/3.0/
tree frogs.wav,frogs;nature;tree-frogs;field-recording,120807,https://freesound.org/people/onohobo/sounds/120807,"[1981952, 3171901]",onohobo,http://creativecommons.org/licenses/by/3.0/
crowd  sm conf rm  jumbled conversations 2.wav,chatter;people;room;crowd;voices,69307,https://freesound.org/people/cognito perceptu/sounds/69307,,cognito perceptu,http://creativecommons.org/publicdomain/zero/1.0/
Mallarenga_petita_i_Gafarro.wav,Serin;Coal-tit;Bird;Mallarenga;Pineda;PratdeLlobregat;Deltasona,231916,https://freesound.org/people/insdali/sounds/231916/,,insdali,http://creativecommons.org/licenses/by/3.0/
Poppenweiler_Baechle mit Amsel 02_20100704.wav,bird;blackbird;water,100802,https://freesound.org/people/kopper@/sounds/100802,"[1536, 1153524]",kopper@,http://creativecommons.org/licenses/by-nc/3.0/
sparrow_Spatz_Sperling_alter-Kumpel.wav,animal;bird;bird-voice;c01u;near;sparrow;spatz;sperling,117044,https://freesound.org/people/Tobbarebble/sounds/117044,"[116224, 863731]",Tobbarebble,http://creativecommons.org/licenses/by-nc/3.0/
Bizzare Atmosphere.wav,hit;industrial;noise;odd;sound;strange,50210,https://freesound.org/people/TBLO/sounds/50210,,TBLO,http://creativecommons.org/licenses/sampling+/1.0/
Rain and Storm.wav,foudre;pluie;eau;orage;averse;tonnerre;0124;rain;thunderstorm;corde;thunder;noise;pleut;coup;sound,177250,https://freesound.org/people/josephsardin/sounds/177250,"[914432, 1788684]",josephsardin,http://creativecommons.org/publicdomain/zero/1.0/
windynight.wav,air;blowing;foliage;forest;leaves;night;trees;wind,106134,https://freesound.org/people/j1987/sounds/106134,,j1987,http://creativecommons.org/publicdomain/zero/1.0/
Eyelit cabinet.wav,kitchen;popping;bubbles;washing;dish;sink;water;bubbling;dishes;liquid;OWI;close-up,366830,https://freesound.org/people/Michaelvelo/sounds/366830,,Michaelvelo,http://creativecommons.org/licenses/by-nc/3.0/
diesel-locomotive.wav,bridge;field-recording;heavy;iron;pass;rail;train;transportation;travel;wheel;whistle,69004,https://freesound.org/people/Heigh-hoo/sounds/69004,"[288768, 1586949]",Heigh-hoo,http://creativecommons.org/publicdomain/zero/1.0/
thunderstorm_1.wav,thunder-storm;storm;rainstorm;weather;lightning;rain;thunderstorm;thunder;nature;field-recording,360341,https://freesound.org/people/ivolipa/sounds/360341,"[531456, 1541216]",ivolipa,http://creativecommons.org/publicdomain/zero/1.0/
